match_id,start_time,lobby_type,r1_hero,r1_level,r1_xp,r1_gold,r1_lh,r1_kills,r1_deaths,r1_items,r2_hero,r2_level,r2_xp,r2_gold,r2_lh,r2_kills,r2_deaths,r2_items,r3_hero,r3_level,r3_xp,r3_gold,r3_lh,r3_kills,r3_deaths,r3_items,r4_hero,r4_level,r4_xp,r4_gold,r4_lh,r4_kills,r4_deaths,r4_items,r5_hero,r5_level,r5_xp,r5_gold,r5_lh,r5_kills,r5_deaths,r5_items,d1_hero,d1_level,d1_xp,d1_gold,d1_lh,d1_kills,d1_deaths,d1_items,d2_hero,d2_level,d2_xp,d2_gold,d2_lh,d2_kills,d2_deaths,d2_items,d3_hero,d3_level,d3_xp,d3_gold,d3_lh,d3_kills,d3_deaths,d3_items,d4_hero,d4_level,d4_xp,d4_gold,d4_lh,d4_kills,d4_deaths,d4_items,d5_hero,d5_level,d5_xp,d5_gold,d5_lh,d5_kills,d5_deaths,d5_items,first_blood_time,first_blood_team,first_blood_player1,first_blood_player2,radiant_bottle_time,radiant_courier_time,radiant_flying_courier_time,radiant_tpscroll_count,radiant_boots_count,radiant_ward_observer_count,radiant_ward_sentry_count,radiant_first_ward_time,dire_bottle_time,dire_courier_time,dire_flying_courier_time,dire_tpscroll_count,dire_boots_count,dire_ward_observer_count,dire_ward_sentry_count,dire_first_ward_time,duration,radiant_win,tower_status_radiant,tower_status_dire,barracks_status_radiant,barracks_status_dire
18311,1437257356,7,20,3,964,1344,0,3,1,15,56,4,1586,1605,12,2,0,10,25,5,1933,1543,23,0,2,7,85,2,408,725,1,0,1,9,15,5,2131,1397,22,0,0,9,112,3,810,850,1,0,0,12,86,2,380,827,2,1,2,12,72,3,1083,1052,9,1,2,7,96,4,1497,1346,12,1,0,6,47,5,1909,1558,14,1,1,12,1.0,0.0,1.0,,125.0,-85.0,193.0,5,5,3,0,27.0,,-85.0,276.0,5,4,4,1,-22.0,2020,0,0,1958,0,63
12325,1435459310,1,7,3,938,549,1,0,0,11,5,3,1182,1160,7,0,0,11,42,4,1156,1738,30,0,0,5,55,2,619,801,7,0,1,8,11,5,2095,1924,24,1,1,10,100,1,276,569,0,0,0,7,22,5,2172,1690,22,0,1,8,4,4,1411,1692,28,0,0,11,71,3,1418,587,2,0,0,6,86,3,1116,1238,3,2,0,10,213.0,0.0,4.0,,139.0,-81.0,182.0,4,3,4,1,-29.0,46.0,-85.0,185.0,2,5,2,0,-5.0,3457,1,1828,1536,63,0
437,1430595869,7,110,5,1860,1402,10,0,0,7,112,2,452,585,3,0,0,11,18,5,1779,1653,28,0,0,8,91,1,315,599,0,0,0,2,97,5,1893,1387,22,0,0,6,63,4,1557,1289,20,0,0,10,74,5,2076,1420,19,0,0,6,101,2,574,557,0,0,0,11,96,4,1328,1010,10,0,0,9,33,4,1320,1246,22,0,0,7,219.0,0.0,0.0,,3.0,-83.0,238.0,1,3,3,1,-20.0,,-85.0,188.0,3,4,4,0,-39.0,2325,1,1959,0,63,0
64887,1447120430,7,55,3,946,1274,13,1,2,9,60,4,1519,1486,12,1,1,8,28,5,2028,2061,20,2,1,12,112,3,810,822,0,0,1,11,11,5,2066,1830,29,0,1,12,9,3,973,1210,5,1,1,8,21,4,1716,1350,16,0,0,4,54,3,1146,1355,13,0,2,8,62,4,1373,1692,4,4,0,5,7,4,1166,877,5,1,1,8,7.0,1.0,8.0,3.0,62.0,-87.0,185.0,4,4,3,0,66.0,149.0,-70.0,,5,3,1,0,-16.0,1540,1,2047,0,63,0
94534,1449254890,0,101,3,583,550,0,0,1,10,84,3,1001,857,4,1,0,7,4,4,1649,1641,18,1,0,7,12,3,1066,1232,16,0,0,12,47,5,1908,940,11,0,0,6,30,3,1171,1057,6,1,0,5,76,5,2021,1421,20,0,0,8,57,3,726,499,0,0,0,9,99,3,860,1060,13,0,0,5,81,3,1027,994,10,0,2,10,50.0,0.0,1.0,9.0,,-85.0,187.0,2,3,1,0,71.0,,-86.0,,4,3,2,0,159.0,2700,0,0,1958,0,63
111427,1449957973,1,71,3,1389,1020,6,0,0,8,74,4,1321,1403,12,1,2,10,100,4,1323,1244,17,0,0,7,72,3,968,844,8,0,1,7,50,2,687,674,3,0,0,7,30,3,813,890,2,1,0,12,112,2,347,557,0,0,0,8,21,3,1253,1241,18,0,0,10,11,5,1992,2240,19,2,1,13,28,4,1722,1083,14,0,0,8,130.0,1.0,8.0,1.0,,-85.0,,5,5,3,1,-25.0,135.0,-82.0,223.0,3,4,2,2,5.0,2599,1,1974,1926,63,51
112871,1450021695,7,48,4,1635,1506,19,1,0,12,20,4,1370,872,6,0,0,10,112,3,743,827,2,0,0,9,19,5,2179,1869,16,2,0,8,71,3,922,1364,6,1,1,9,67,3,802,1258,16,0,1,5,85,3,1332,848,6,0,1,10,57,3,972,654,4,0,0,9,36,3,802,692,0,1,0,5,11,4,1423,1203,17,0,2,7,101.0,0.0,4.0,5.0,139.0,-78.0,185.0,2,5,2,0,-27.0,141.0,-81.0,,5,2,2,0,-9.0,1599,1,2047,4,63,3
108558,1449846497,1,74,4,1583,1181,14,0,2,7,100,4,1371,995,11,0,2,10,112,2,380,683,1,0,1,11,72,3,993,1513,16,1,1,13,3,3,781,598,1,0,0,9,56,4,1347,1140,11,0,1,6,71,3,854,1672,1,4,0,12,28,5,2026,1726,15,2,0,10,46,5,2318,1690,22,0,0,8,50,3,884,812,3,0,0,10,46.0,0.0,3.0,5.0,,-86.0,220.0,7,2,2,2,-48.0,160.0,-69.0,,3,4,2,1,19.0,3708,0,0,390,0,51
63115,1447001998,1,85,2,469,859,1,1,0,9,19,4,1848,1424,21,0,1,10,28,3,1389,967,11,0,2,6,106,4,1785,1195,16,0,0,10,26,1,545,605,5,0,0,10,112,2,397,888,2,1,0,12,96,4,1413,1109,9,0,0,8,72,4,1585,1648,21,1,0,11,39,5,1874,1660,21,1,0,9,3,2,473,706,1,0,1,10,-34.0,1.0,8.0,2.0,221.0,-85.0,234.0,5,2,4,3,67.0,116.0,-84.0,184.0,3,5,4,1,69.0,2531,0,0,1952,0,63
74376,1448143692,1,72,4,1377,1341,14,0,2,12,51,4,1412,1694,8,2,1,9,112,3,532,928,0,1,1,12,68,3,577,692,2,0,2,9,11,4,1844,1786,22,1,0,11,59,4,1704,1584,18,1,1,10,55,4,1508,1913,12,3,1,12,4,5,1821,1538,21,0,0,9,25,3,967,904,6,1,2,9,100,3,917,1101,0,1,0,9,-18.0,0.0,4.0,8.0,-16.0,-81.0,295.0,7,4,3,1,-38.0,202.0,-85.0,207.0,6,6,2,1,-18.0,2527,0,1024,1974,0,63
19465,1437661235,1,112,3,791,731,2,0,0,11,8,3,1433,1794,19,1,0,6,22,4,1336,1000,12,0,1,5,31,3,1056,708,5,0,0,9,85,3,1149,821,8,0,1,6,47,5,2433,1406,17,0,0,9,51,5,1605,1302,12,1,1,9,16,2,450,713,3,0,0,3,79,3,654,664,3,0,0,7,72,4,1358,1373,16,1,0,12,113.0,0.0,1.0,,50.0,-84.0,256.0,4,2,2,1,27.0,221.0,-83.0,188.0,2,4,2,1,-34.0,3379,0,0,1796,0,63
107071,1449786475,1,31,3,761,500,0,0,0,6,106,3,1320,1041,11,0,0,11,28,4,1795,865,9,0,0,7,11,5,1894,1821,29,0,0,10,30,3,868,1044,4,1,0,13,19,3,1052,822,8,0,0,7,91,2,559,658,0,0,0,2,100,3,919,956,11,0,0,8,39,4,1713,1298,18,0,0,6,23,3,1021,621,3,0,1,6,244.0,0.0,4.0,9.0,160.0,-84.0,201.0,1,4,3,1,-35.0,1.0,-83.0,,1,3,2,0,146.0,1823,1,1980,1536,63,12
1695,1431115386,7,110,3,968,1138,7,1,1,11,57,3,1033,592,0,0,0,6,88,4,1533,1077,5,1,0,9,44,3,1178,1466,22,0,0,9,7,4,1907,1453,9,1,0,2,15,5,1950,1298,20,0,0,6,87,3,828,753,2,0,1,10,96,4,1676,1010,12,0,1,8,33,4,1760,1511,30,0,0,9,95,4,1241,1334,15,1,1,6,158.0,0.0,4.0,,4.0,-83.0,245.0,1,2,2,0,14.0,148.0,-75.0,,3,4,2,0,4.0,1705,1,2047,4,63,3
16465,1436760587,1,6,3,999,1098,15,0,0,4,90,3,762,621,0,0,2,7,7,2,544,859,1,1,4,8,11,5,2100,1844,24,1,0,6,48,4,1344,1502,24,0,1,12,100,2,450,723,0,0,1,6,51,4,1307,1348,6,2,0,9,25,4,1638,1443,16,1,0,8,72,4,1878,2025,25,2,0,12,50,3,999,1363,1,2,1,11,1.0,1.0,7.0,,128.0,-87.0,,3,4,2,0,11.0,101.0,-83.0,197.0,5,5,3,0,-33.0,2123,1,1926,1572,63,31
108939,1449861249,1,11,4,1754,1297,17,0,1,5,36,4,1663,1523,18,1,1,6,106,4,1333,904,10,0,0,7,100,3,657,1050,0,1,0,12,7,3,793,554,0,0,0,10,25,3,1102,776,2,0,1,9,71,3,859,1150,8,1,0,6,55,4,1530,1311,19,0,0,10,73,4,1675,2508,21,0,0,7,42,4,1334,1242,12,1,1,9,144.0,0.0,3.0,5.0,183.0,-81.0,258.0,3,3,3,0,-19.0,48.0,-54.0,,1,6,1,0,25.0,1985,1,1975,0,63,0
43271,1443982021,0,9,5,1567,739,2,0,0,10,27,2,329,865,0,1,0,8,2,4,1401,1491,24,0,0,11,72,5,2038,666,4,0,0,7,83,3,698,694,1,0,1,7,62,3,1187,1755,27,0,0,6,41,4,1666,922,9,0,0,8,101,3,963,500,0,0,1,5,74,5,1904,1003,11,0,0,5,30,2,598,842,2,1,0,7,,,,,,-80.0,,1,2,2,0,57.0,277.0,-2.0,,1,4,0,0,,2918,1,1958,0,63,0
24233,1439505618,1,89,4,1872,1897,34,0,0,5,39,2,954,1711,14,2,0,7,90,2,451,570,2,0,0,7,100,3,881,635,0,0,2,8,34,5,1867,1325,16,0,0,6,7,2,507,740,3,0,0,11,21,5,1895,1172,14,0,0,5,93,3,1223,1575,11,2,1,9,92,3,782,650,1,0,1,9,97,3,1000,792,7,0,0,6,104.0,1.0,7.0,,106.0,-88.0,203.0,2,4,2,1,4.0,118.0,-88.0,213.0,1,3,3,1,13.0,2921,0,1540,1844,3,63
14215,1436126390,1,99,4,1342,966,12,0,1,9,17,4,1728,1670,27,0,0,7,25,5,2112,2326,22,3,0,9,7,2,304,676,0,0,1,8,26,2,630,811,3,0,0,6,87,2,466,997,1,1,0,11,15,4,1714,1467,24,0,0,10,11,4,1979,1632,25,0,1,8,51,3,957,600,1,0,1,7,60,2,528,811,0,1,1,8,156.0,1.0,5.0,,113.0,-85.0,188.0,3,5,3,0,-34.0,156.0,-84.0,191.0,5,4,2,1,5.0,3662,0,0,1926,0,63
28124,1440691721,0,110,3,897,588,2,0,0,6,7,3,1024,586,2,0,0,11,77,3,680,930,13,0,0,4,22,5,1759,866,9,0,0,7,32,4,1170,1021,10,0,1,9,72,4,1507,1264,18,0,0,8,85,3,818,1121,3,1,0,6,59,5,2355,1055,11,0,0,8,25,3,814,615,2,0,0,8,71,3,818,1026,10,0,0,7,223.0,1.0,6.0,,,-84.0,180.0,2,1,2,0,-31.0,,-80.0,248.0,0,3,3,0,-3.0,2166,1,1974,4,63,3
42248,1443823439,7,91,2,346,647,0,0,0,6,46,4,1717,1212,17,0,2,6,42,5,1983,1958,31,0,0,11,71,3,731,542,1,0,1,7,25,2,717,771,3,1,0,9,93,4,1503,1402,21,0,0,8,37,5,2010,1943,17,2,0,3,50,3,632,835,3,0,0,11,69,4,1083,1016,8,0,1,7,30,3,900,856,6,1,0,7,,,,,122.0,-73.0,287.0,5,3,3,1,-39.0,57.0,-86.0,199.0,3,3,2,1,-52.0,3054,1,1540,0,63,0
88785,1448984554,1,72,4,1437,1021,13,0,2,9,100,3,846,785,4,0,0,9,51,3,696,722,4,0,0,6,11,5,2177,2052,27,1,0,5,7,1,410,630,1,0,0,9,71,2,574,1108,2,1,0,13,60,3,1575,1516,15,1,0,12,49,5,1712,1075,12,0,1,6,48,3,1017,1568,26,0,0,8,87,3,1017,588,2,0,0,10,111.0,1.0,5.0,0.0,120.0,-84.0,,4,4,3,0,-18.0,139.0,-87.0,,4,4,2,0,-17.0,1727,1,1828,1540,63,3
99134,1449450044,1,11,5,1811,1558,21,0,2,7,12,3,945,954,11,0,0,6,97,5,2081,1504,15,1,0,9,112,2,644,777,0,0,1,6,84,3,863,566,1,0,1,9,50,3,838,615,2,0,1,10,21,4,1622,1782,10,3,0,9,38,4,1107,770,3,0,0,6,72,3,1176,1617,26,0,0,13,71,2,505,895,0,1,0,5,-12.0,0.0,2.0,5.0,205.0,-87.0,,6,3,3,0,28.0,112.0,-47.0,,2,4,3,0,31.0,2620,0,1536,1846,3,63
19858,1437805665,0,59,3,1405,1683,9,3,0,8,30,4,1200,993,4,0,0,7,31,3,1161,579,2,0,1,5,4,4,1477,1257,10,1,0,6,2,2,820,897,8,0,0,5,26,2,489,499,0,0,1,6,44,3,798,1285,19,0,1,8,80,5,1990,1446,15,1,0,6,50,2,334,540,1,0,2,8,52,5,2377,1993,22,0,0,7,33.0,0.0,0.0,,4.0,-84.0,201.0,3,4,3,0,-29.0,121.0,-85.0,207.0,3,4,2,1,17.0,1925,1,1844,4,63,3
78672,1448467703,1,68,3,691,604,4,0,0,11,106,4,1590,1405,22,0,0,8,7,1,130,499,0,0,0,6,100,3,1217,1014,2,1,0,13,11,5,1975,1325,15,0,0,8,65,4,1341,863,9,0,0,10,39,5,1956,1271,16,0,0,7,30,3,915,739,6,0,1,10,112,1,255,499,0,0,0,10,70,3,1144,1636,27,0,0,11,149.0,0.0,3.0,7.0,158.0,-87.0,181.0,3,2,3,1,-25.0,169.0,-78.0,,3,5,1,1,-7.0,5184,0,0,1828,0,63
37768,1443121826,7,72,4,1681,1508,23,0,0,7,7,1,195,601,1,0,0,9,13,4,1186,709,5,0,0,5,11,5,1799,1029,13,0,1,6,25,3,917,939,6,1,0,5,56,4,1434,1766,30,0,0,14,85,2,668,601,1,0,0,6,96,3,1046,1026,9,0,1,8,50,2,691,500,0,0,0,10,39,5,2356,1665,17,1,0,6,,,,,188.0,-85.0,,1,2,2,0,-18.0,146.0,-78.0,187.0,2,4,2,0,-22.0,2155,1,2038,0,63,0
8776,1433806574,7,72,4,1820,1270,18,0,0,7,99,4,1608,1253,12,1,1,8,3,2,659,602,2,0,0,8,11,4,2117,1802,28,0,0,6,33,4,1271,1221,23,0,0,12,43,4,1540,695,4,0,0,3,73,4,1294,2742,30,0,0,6,42,2,503,909,3,1,0,8,96,4,1572,767,6,0,0,6,27,3,761,557,0,0,1,7,71.0,1.0,7.0,,126.0,-80.0,270.0,4,3,3,0,-8.0,,-78.0,247.0,1,2,3,1,24.0,3703,0,0,1796,0,63
49139,1444846412,7,5,3,693,1161,6,0,0,11,30,3,637,735,1,0,1,7,17,5,1690,1367,15,1,1,10,69,4,1443,1369,11,1,1,9,11,6,2368,2010,24,1,0,8,71,2,808,1094,6,1,0,8,73,5,1922,2088,20,0,1,4,85,3,1325,1326,6,1,1,12,44,4,1751,1692,19,0,0,10,68,3,721,908,0,1,1,10,198.0,1.0,7.0,1.0,162.0,-76.0,220.0,3,5,2,1,-28.0,3.0,-85.0,186.0,3,2,2,1,-37.0,2052,1,2039,4,63,3
30967,1441611397,1,106,4,1359,993,7,0,1,7,26,3,655,625,3,0,1,10,50,3,845,550,1,0,0,9,55,3,732,950,11,0,0,8,48,4,1208,1428,23,0,0,12,39,4,1075,947,6,1,0,8,7,2,404,774,1,0,0,7,4,4,1305,1604,26,0,0,4,75,5,2125,1613,14,1,0,6,112,3,714,550,1,0,0,11,205.0,1.0,8.0,,190.0,-86.0,186.0,4,1,2,1,-43.0,135.0,-85.0,201.0,3,4,2,1,33.0,2255,0,1574,1974,15,63
45862,1444314846,1,60,3,666,690,2,0,0,9,15,5,2002,1515,25,0,0,8,46,5,2141,2040,27,1,0,7,112,2,458,743,1,0,0,10,55,3,1360,1620,18,1,1,10,11,4,1854,1323,16,0,1,8,75,2,652,501,1,0,1,9,98,4,1753,1078,13,0,0,5,7,3,521,750,1,0,0,8,48,4,1175,1308,13,1,0,7,,,,,45.0,-87.0,183.0,2,3,3,1,-42.0,75.0,-87.0,181.0,3,3,4,1,-42.0,1239,1,2047,1792,63,56
21300,1438327337,1,74,5,1952,1264,16,0,0,9,72,4,1453,1475,23,0,0,13,50,2,512,989,3,1,0,11,39,5,2012,1296,19,0,0,7,79,2,467,936,2,1,0,11,1,4,1334,1038,13,0,0,5,100,2,325,601,0,0,0,9,25,4,1640,1215,17,0,0,7,55,4,1448,1153,15,0,0,6,87,0,307,551,1,0,2,10,54.0,0.0,4.0,,,-86.0,199.0,1,5,2,1,-3.0,199.0,-86.0,180.0,3,2,2,1,-35.0,2030,1,1983,4,63,3
105670,1449724574,1,3,3,809,612,3,0,0,11,1,4,1309,1259,19,0,0,8,19,3,1134,1297,15,0,0,8,55,5,1904,1176,16,0,0,7,25,2,496,500,0,0,1,7,8,5,2028,1606,26,0,0,7,39,4,1487,1170,16,0,0,8,7,2,308,668,0,0,0,12,11,4,1573,1649,17,1,0,7,112,1,422,500,0,0,0,9,273.0,1.0,8.0,4.0,128.0,-69.0,,1,3,2,1,8.0,130.0,-85.0,211.0,2,3,3,2,-18.0,2178,0,6,1844,3,63
2367,1431378969,1,19,3,1306,1460,23,0,0,5,39,4,1380,1669,23,1,0,6,91,3,689,566,1,0,0,1,60,4,1382,795,6,0,2,8,50,3,1099,577,1,0,0,13,75,5,2056,1571,22,0,0,13,11,4,1451,1513,23,0,0,9,7,3,658,558,0,0,0,17,20,2,629,1159,1,2,1,13,38,4,1781,1163,14,0,0,7,-1.0,0.0,1.0,,23.0,-83.0,287.0,3,2,3,1,-26.0,150.0,-81.0,206.0,2,4,2,0,-21.0,1644,0,1536,1975,60,63
1179,1430901674,7,51,3,1025,617,1,0,1,4,26,3,766,941,0,1,0,10,13,5,2032,1749,28,0,0,10,87,2,543,1094,0,2,0,5,48,4,1361,1902,30,0,0,7,36,5,1709,1572,22,1,0,5,3,1,460,594,0,0,0,4,34,4,1593,995,12,0,1,5,7,2,655,772,4,0,0,8,72,3,696,642,4,0,2,7,0.0,0.0,3.0,,137.0,-77.0,181.0,3,4,3,2,-41.0,218.0,-87.0,183.0,2,2,2,1,-47.0,2109,1,1982,0,63,0
14025,1436076606,1,30,3,866,583,2,0,0,9,99,4,1252,856,8,0,1,10,32,3,1042,1434,16,1,0,10,7,2,729,966,1,0,0,8,46,5,1944,1992,24,1,0,9,17,4,1838,1289,19,0,1,6,25,2,768,1024,4,1,0,11,11,4,1517,1683,26,0,0,12,75,2,502,550,1,0,0,9,55,4,1503,1210,15,0,1,9,210.0,0.0,4.0,,120.0,-87.0,180.0,2,4,4,1,-40.0,141.0,-85.0,181.0,3,2,3,1,-26.0,1938,0,1796,2038,63,63
36996,1443012101,7,4,4,1621,1603,24,0,1,5,62,2,341,554,0,0,0,11,2,3,946,882,8,0,0,6,39,4,1310,827,8,0,0,5,5,3,732,756,5,0,1,10,21,5,2011,1309,17,0,0,10,55,5,1832,1746,12,2,0,11,50,2,576,535,2,0,0,8,7,2,371,499,0,0,0,8,12,4,1611,1361,20,0,0,8,,,,,243.0,-86.0,262.0,5,3,3,2,-37.0,158.0,-75.0,257.0,3,3,2,1,-25.0,2853,0,0,2046,0,63
29263,1441036797,1,112,2,708,608,2,0,1,7,42,5,1639,1677,21,1,0,4,100,4,1403,947,11,0,1,8,11,4,1600,1663,19,1,1,8,62,2,624,750,1,0,0,7,52,4,1464,1073,11,0,1,7,104,5,1821,1667,27,0,1,8,7,2,360,724,0,0,0,8,23,3,916,677,3,0,0,7,30,3,678,1190,1,3,0,11,26.0,1.0,9.0,,140.0,-82.0,244.0,6,1,2,1,2.0,42.0,-82.0,194.0,4,4,3,2,55.0,1760,1,2046,6,63,3
3998,1432054585,1,62,3,569,1024,0,1,1,9,49,4,1562,876,9,0,0,5,87,2,599,499,0,0,0,8,106,4,1753,1671,26,0,0,7,55,4,1752,1646,23,1,0,9,12,4,1403,1402,21,0,0,9,34,5,2147,2004,26,1,0,8,51,3,1161,675,4,0,0,9,90,2,660,499,0,0,2,8,7,1,264,611,0,0,0,9,111.0,0.0,0.0,,224.0,-85.0,186.0,1,3,2,1,-10.0,127.0,-82.0,226.0,2,2,2,1,-24.0,2584,1,1854,1536,63,0
43741,1444049784,1,39,5,1984,1476,12,1,0,10,2,2,747,542,1,0,1,8,7,2,299,554,0,0,0,7,12,4,1752,1662,25,0,0,13,30,1,386,624,6,0,0,8,51,4,978,718,4,0,0,6,50,3,740,663,2,0,0,10,52,5,2004,1293,16,0,1,6,26,2,654,778,3,1,0,8,106,3,1171,1398,22,0,0,7,,,,,79.0,-85.0,180.0,3,2,2,0,-17.0,219.0,-80.0,264.0,2,4,2,1,58.0,2483,0,516,1972,3,63
102400,1449586334,1,51,4,1447,1405,11,1,0,8,25,5,2157,1529,22,0,0,10,100,3,767,831,0,0,1,9,67,3,857,1004,12,0,2,11,50,3,1091,1082,6,1,0,11,110,4,1253,1276,8,1,0,9,72,3,1091,1025,13,0,1,8,11,4,2073,1402,18,0,0,9,60,3,825,1147,5,1,1,9,87,4,1516,1225,10,1,0,15,160.0,1.0,5.0,3.0,170.0,-87.0,294.0,5,4,4,1,-32.0,96.0,-87.0,184.0,3,4,4,1,-46.0,2934,1,1828,1792,63,61
8482,1433694024,1,72,4,1551,1261,19,0,0,9,89,4,1451,1390,18,0,1,5,85,3,975,748,6,0,1,7,86,3,682,499,0,0,0,8,101,2,553,539,1,0,0,10,22,3,795,674,2,0,0,8,7,2,299,680,0,0,0,6,99,5,1768,1109,13,0,0,10,4,4,1622,2176,31,1,0,10,52,5,2014,2020,28,1,0,8,162.0,1.0,8.0,,52.0,-88.0,184.0,4,3,3,0,-5.0,125.0,-85.0,181.0,2,5,2,0,-37.0,2382,0,1540,2047,3,63
54111,1445764164,7,65,5,1792,1686,8,3,0,9,74,1,376,666,5,0,3,8,72,4,1536,1295,19,0,0,9,112,2,393,500,0,0,1,8,71,3,715,1068,1,0,1,6,21,4,1256,1161,14,0,0,10,50,3,626,796,2,0,1,11,85,2,597,616,2,0,1,8,100,4,1319,2095,21,2,0,9,43,5,2024,2230,21,3,1,12,-14.0,1.0,9.0,1.0,133.0,-78.0,242.0,3,4,2,0,9.0,68.0,-87.0,180.0,4,2,3,0,-6.0,2776,0,384,1844,48,63
23657,1439313569,0,100,4,1232,1624,12,2,1,10,87,2,440,606,1,0,0,11,94,5,2079,1313,19,0,0,9,9,4,1659,1078,11,0,0,6,7,2,692,721,3,0,1,3,22,3,840,539,1,0,0,10,4,4,1196,1579,26,0,0,9,11,5,1913,704,5,0,0,6,62,3,737,1212,0,2,1,5,92,3,1167,660,4,0,1,6,60.0,0.0,0.0,,,-65.0,191.0,3,4,3,1,33.0,,-49.0,,3,4,3,1,16.0,3143,0,0,1974,0,63
114288,1450163926,1,3,2,537,1239,0,2,1,11,73,5,1701,1571,17,0,0,4,50,3,870,1080,1,0,0,8,11,3,1143,1982,15,3,1,15,97,4,1904,1404,18,0,0,6,72,4,1140,957,11,0,2,8,49,5,1897,1683,19,1,1,10,68,2,772,897,6,0,1,11,71,3,843,851,2,0,0,6,55,4,1606,1719,23,1,1,12,-3.0,0.0,3.0,5.0,94.0,-81.0,200.0,2,4,2,1,23.0,82.0,-85.0,269.0,5,3,2,1,-35.0,2874,1,1828,1920,63,48
80603,1448578000,1,50,2,605,500,0,0,0,12,59,4,1519,1825,31,0,0,9,3,3,740,944,3,1,1,13,60,4,1430,1065,14,0,0,10,106,5,2296,1974,18,1,0,9,77,4,1365,1353,20,0,0,6,112,3,867,750,3,0,0,10,11,4,1521,1714,19,1,2,11,26,3,891,766,8,0,0,10,55,3,865,741,6,0,0,7,73.0,1.0,7.0,2.0,107.0,-86.0,183.0,9,4,3,0,-68.0,257.0,-88.0,254.0,2,3,2,2,17.0,1350,1,1975,1824,63,60
27245,1440402192,0,71,4,1697,904,10,0,0,8,17,4,1277,960,10,0,1,6,112,3,888,580,2,0,0,9,50,1,292,586,3,0,0,7,18,3,988,1470,21,0,0,5,21,5,2279,1861,18,1,0,8,88,4,1181,744,6,0,0,6,72,3,1100,1643,27,0,0,10,26,1,159,500,1,0,0,8,7,3,930,500,0,0,0,6,163.0,1.0,5.0,,259.0,-85.0,181.0,2,1,2,1,-18.0,147.0,-84.0,224.0,0,4,2,1,-15.0,1967,0,384,1983,48,63
111541,1449962436,1,11,5,2153,1542,23,0,0,7,55,3,1061,1502,12,2,0,7,30,3,1113,904,1,0,2,8,8,4,1625,1301,19,0,0,6,112,2,455,637,3,0,0,8,100,2,590,860,1,1,1,7,3,3,993,754,1,0,0,8,72,3,889,1447,12,1,1,17,97,4,2015,1060,12,0,0,7,23,5,2178,1877,29,0,0,7,108.0,1.0,7.0,2.0,157.0,-77.0,260.0,3,3,2,1,-1.0,29.0,-71.0,243.0,4,4,3,0,-11.0,3010,1,1796,1792,51,63
44952,1444210463,0,22,3,833,529,0,0,0,3,17,4,1843,1212,15,0,0,5,27,2,431,583,1,0,0,10,96,4,1739,828,7,0,0,6,54,3,813,1792,24,1,0,7,7,2,660,500,0,0,0,5,71,5,1812,892,7,0,0,5,21,5,2130,1671,27,0,0,10,68,2,599,601,4,0,0,11,94,4,1298,1152,13,0,1,10,,,,,192.0,-65.0,215.0,0,2,3,1,15.0,,-80.0,231.0,2,2,4,0,-53.0,3019,0,0,1844,0,63
98533,1449426401,1,19,4,1217,2247,24,1,0,11,12,4,1277,1106,11,0,0,8,112,2,390,740,4,0,0,16,3,4,1231,945,0,0,0,12,97,4,1582,1404,12,1,0,7,31,4,1326,656,3,0,0,10,7,3,634,585,2,0,1,9,13,5,1622,1052,10,0,1,7,59,5,1934,1466,22,0,0,6,28,3,980,1086,14,0,0,6,179.0,0.0,0.0,7.0,122.0,-84.0,191.0,2,5,5,3,-30.0,225.0,-84.0,,3,2,2,1,36.0,2603,1,1796,4,59,3
68346,1447363250,1,21,5,2003,1813,27,0,0,13,28,2,391,1044,2,1,0,5,74,4,1587,982,12,0,0,6,72,3,981,1466,23,0,0,10,7,3,909,617,3,0,0,8,69,4,1257,893,6,0,0,7,64,3,569,643,2,0,1,8,48,4,1355,1231,18,0,0,8,50,2,303,586,2,0,0,9,49,5,1952,1097,12,0,0,6,139.0,0.0,1.0,6.0,115.0,-84.0,,0,5,2,0,12.0,120.0,-87.0,253.0,3,3,2,1,-46.0,1805,1,1983,1792,63,52
14688,1436270765,1,21,5,2103,1755,24,1,0,8,106,4,1253,1068,10,0,1,9,39,5,2114,1683,26,0,0,11,84,2,415,977,0,1,1,8,50,3,812,1195,0,3,0,11,68,2,627,1021,1,0,0,15,71,4,1350,1772,20,1,1,13,11,4,1701,1262,17,0,2,7,101,2,751,1020,4,1,2,8,38,5,2038,1502,24,0,0,5,10.0,0.0,4.0,,194.0,-80.0,186.0,2,4,3,0,18.0,120.0,-87.0,297.0,8,3,4,1,-33.0,2326,0,1536,2038,0,63
66994,1447262504,1,106,4,1691,1499,21,0,0,11,11,5,1918,1491,20,0,0,7,99,3,1119,1829,20,2,2,12,40,3,1465,1557,2,3,1,11,30,3,1022,1035,2,1,0,10,67,3,1108,1385,10,1,2,11,7,2,474,835,2,0,2,11,55,5,1872,1647,27,0,1,9,112,3,1003,1252,1,2,1,11,74,5,2049,1263,15,0,0,8,,,,,131.0,-79.0,262.0,6,4,3,1,-26.0,,-70.0,,6,4,2,1,-19.0,3248,0,0,1796,0,63
